name,job_title,academic_level,field_of_research,profile_url,university,orcid,title,doi,author_count,year,article_url,source,citation_percentile,journal_name,issn,quality_rank,impact_factor
Michael Davern,Professor of Accounting & Business Information Systems,E,Accounting,https://findanexpert.unimelb.edu.au/profile/14375,UNIMELB,0000-0002-9572-812X,Assistive Technology (AT) for All: Exploring the benefits and challenges of timely access to AT when ineligible for the NDIS,,2,2022,https://hdl.handle.net/11343/348044,minerva,,,,,
Michael Davern,Professor of Accounting & Business Information Systems,E,Accounting,https://findanexpert.unimelb.edu.au/profile/14375,UNIMELB,0000-0002-9572-812X,The Horizons of Financial Reporting – Part 1: Preparer Perspectives,,5,2022,https://www.cpaaustralia.com.au/-/media/Project/CPA/Corporate/documents/tools-and-resources/financial-reporting/reporting-research-initiatives/Horizons-of-Financial-Reporting-Part-1.pdf?rev=e2b716e6c703400eb6c75eba76eca714,minerva,,The Horizons of Financial Reporting – Part 1 Preparer Perspectives,,,
Michael Davern,Professor of Accounting & Business Information Systems,E,Accounting,https://findanexpert.unimelb.edu.au/profile/14375,UNIMELB,0000-0002-9572-812X,Why Do Banks Find Business Process Compliance So Challenging? An Australian Case Study,10.48550/arxiv.2203.14904,4,2022,https://doi.org/10.48550/arxiv.2203.14904,minerva,,arXiv,,,
Michael Davern,Professor of Accounting & Business Information Systems,E,Accounting,https://findanexpert.unimelb.edu.au/profile/14375,UNIMELB,0000-0002-9572-812X,Disclosing Unrecognized Intangibles: The Search for Exemplars,,3,2021,https://hdl.handle.net/11343/273715,minerva,,,,,
Michael Davern,Professor of Accounting & Business Information Systems,E,Accounting,https://findanexpert.unimelb.edu.au/profile/14375,UNIMELB,0000-0002-9572-812X,AASB 16 Leases: Investor Perspectives,,4,2020,https://www.cpaaustralia.com.au/-/media/corporate/allfiles/document/professional-resources/reporting/leases-report-investor-perspectives.pdf?la=en&rev=c207a17338814aaf9a1192477caee8f0,minerva,,,,,
Michael Davern,Professor of Accounting & Business Information Systems,E,Accounting,https://findanexpert.unimelb.edu.au/profile/14375,UNIMELB,0000-0002-9572-812X,Explanations as Discourse: Towards Ethical Big Data Analytics Services,10.3127/ajis.v24i0.2519,3,2020,https://doi.org/10.3127/ajis.v24i0.2519,minerva,,Australasian Journal of Information Systems,1449-8618,,
Michael Davern,Professor of Accounting & Business Information Systems,E,Accounting,https://findanexpert.unimelb.edu.au/profile/14375,UNIMELB,0000-0002-9572-812X,Implementing AASB 16 Leases: Are Preparers Ready?,,4,2019,https://www.cpaaustralia.com.au/~/media/corporate/allfiles/document/professional-resources/reporting/implementing-aasb-16-leases-report.pdf,minerva,,,,,
Michael Davern,Professor of Accounting & Business Information Systems,E,Accounting,https://findanexpert.unimelb.edu.au/profile/14375,UNIMELB,0000-0002-9572-812X,Is Financial Reporting Still Useful? Australian Evidence,10.1111/abac.12152,4,2019,https://doi.org/10.1111/abac.12152,minerva,,Abacus,0001-3072,,
Michael Davern,Professor of Accounting & Business Information Systems,E,Accounting,https://findanexpert.unimelb.edu.au/profile/14375,UNIMELB,0000-0002-9572-812X,A Framework for Relationships in Outsourcing: Contract Management Archetypes,10.24251/hicss.2017.652,4,2017,https://doi.org/10.24251/hicss.2017.652,minerva,,Proceedings of the ... Annual Hawaii International Conference on System Sciences. Annual Hawaii International Conference on System Sciences,1530-1605,,
Michael Davern,Professor of Accounting & Business Information Systems,E,Accounting,https://findanexpert.unimelb.edu.au/profile/14375,UNIMELB,0000-0002-9572-812X,Enablers and Mechanisms: Practices for Achieving Synergy with Business Analytics,10.24251/hicss.2017.649,4,2017,https://doi.org/10.24251/hicss.2017.649,minerva,,Proceedings of the ... Annual Hawaii International Conference on System Sciences. Annual Hawaii International Conference on System Sciences,1530-1605,,
Michael Davern,Professor of Accounting & Business Information Systems,E,Accounting,https://findanexpert.unimelb.edu.au/profile/14375,UNIMELB,0000-0002-9572-812X,Knowledge matters: Restrictiveness and performance with decision support,10.1016/j.dss.2010.04.001,2,2010,https://doi.org/10.1016/j.dss.2010.04.001,minerva,,Decision Support Systems,0167-9236,,
Michael Davern,Professor of Accounting & Business Information Systems,E,Accounting,https://findanexpert.unimelb.edu.au/profile/14375,UNIMELB,0000-0002-9572-812X,Towards an integrated view of IT value measurement,10.1016/j.accinf.2009.12.005,2,2010,https://doi.org/10.1016/j.accinf.2009.12.005,minerva,,International Journal of Accounting Information Systems,1467-0895,,
Michael Davern,Professor of Accounting & Business Information Systems,E,Accounting,https://findanexpert.unimelb.edu.au/profile/14375,UNIMELB,0000-0002-9572-812X,Why did they do that? Variability in routine transactions,10.1108/09593840910937517,2,2009,https://doi.org/10.1108/09593840910937517,minerva,,Information Technology & People,0959-3845,,
Michael Davern,Professor of Accounting & Business Information Systems,E,Accounting,https://findanexpert.unimelb.edu.au/profile/14375,UNIMELB,0000-0002-9572-812X,Diagnosing decision quality,10.1016/j.dss.2007.12.012,3,2008,https://doi.org/10.1016/j.dss.2007.12.012,minerva,,Decision Support Systems,0167-9236,,
Michael Davern,Professor of Accounting & Business Information Systems,E,Accounting,https://findanexpert.unimelb.edu.au/profile/14375,UNIMELB,0000-0002-9572-812X,Measuring the effects of business intelligence systems: The relationship between business process and organizational performance,10.1016/j.accinf.2008.03.001,3,2008,https://doi.org/10.1016/j.accinf.2008.03.001,minerva,,International Journal of Accounting Information Systems,1467-0895,,
Naomi Soderstrom,,E,Accounting,https://findanexpert.unimelb.edu.au/profile/183513,UNIMELB,0000-0001-7602-9182,Are climate scenario analysis disclosures valued by investors?,10.1016/j.jaccpubpol.2025.107313,4,2025,https://doi.org/10.1016/j.jaccpubpol.2025.107313,minerva,,Journal of Accounting and Public Policy,0278-4254,,
Naomi Soderstrom,,E,Accounting,https://findanexpert.unimelb.edu.au/profile/183513,UNIMELB,0000-0001-7602-9182,Does ESG information draw more visual attention than financial information?,10.1177/03128962251319724,2,2025,https://doi.org/10.1177/03128962251319724,minerva,,Australian Journal of Management,0312-8962,,
Naomi Soderstrom,,E,Accounting,https://findanexpert.unimelb.edu.au/profile/183513,UNIMELB,0000-0001-7602-9182,Professional financial statement users’ perceived value of carbon accounting disclosures and decision context,10.1108/medar-02-2021-1193,3,2023,https://doi.org/10.1108/medar-02-2021-1193,minerva,,Meditari:Accountancy Research,2049-372X,,
Naomi Soderstrom,,E,Accounting,https://findanexpert.unimelb.edu.au/profile/183513,UNIMELB,0000-0001-7602-9182,"Asbestos Contamination: Governance and Financial Reporting Issues in the Public, Private and Not-for-profit Sectors",10.1111/auar.12350,4,2021,https://doi.org/10.1111/auar.12350,minerva,,Australian Accounting Review,1035-6908,,
Naomi Soderstrom,,E,Accounting,https://findanexpert.unimelb.edu.au/profile/183513,UNIMELB,0000-0001-7602-9182,Reporting Bias and Monitoring in Clean Development Mechanism Projects,10.1111/1911-3846.12609,3,2021,https://doi.org/10.1111/1911-3846.12609,minerva,,Contemporary Accounting Research,0823-9150,,
Naomi Soderstrom,,E,Accounting,https://findanexpert.unimelb.edu.au/profile/183513,UNIMELB,0000-0001-7602-9182,"Restatement of CSR Reports: Frequency, Magnitude, and Determinants*",10.1111/1911-3846.12666,4,2021,https://doi.org/10.1111/1911-3846.12666,minerva,,Contemporary Accounting Research,0823-9150,,
Naomi Soderstrom,,E,Accounting,https://findanexpert.unimelb.edu.au/profile/183513,UNIMELB,0000-0001-7602-9182,Air pollution and analyst information production,10.1016/j.jcorpfin.2019.101536,3,2020,https://doi.org/10.1016/j.jcorpfin.2019.101536,minerva,,Journal of Corporate Finance,0929-1199,,
Naomi Soderstrom,,E,Accounting,https://findanexpert.unimelb.edu.au/profile/183513,UNIMELB,0000-0001-7602-9182,Heaping of Executive Compensation,10.2308/jmar-52477,3,2020,https://doi.org/10.2308/jmar-52477,minerva,,Journal of Management Accounting Research,1049-2127,,
Naomi Soderstrom,,E,Accounting,https://findanexpert.unimelb.edu.au/profile/183513,UNIMELB,0000-0001-7602-9182,The Management Accounting (R)Evolution in Sustainability Reporting,,3,2020,https://hdl.handle.net/11343/258504,minerva,,Chinese Management Accounting Review,1006-138X,,
Naomi Soderstrom,,E,Accounting,https://findanexpert.unimelb.edu.au/profile/183513,UNIMELB,0000-0001-7602-9182,Exploring the Challenges of Broadening Accounting Reports,10.1093/oxfordhb/9780199935406.013.15,2,2014,https://doi.org/10.1093/oxfordhb/9780199935406.013.15,minerva,,The Oxford Handbook of Strategy Implementation,,,
Patrick Ferguson,Senior Lecturer,C,Accounting,https://findanexpert.unimelb.edu.au/profile/196369,UNIMELB,0000-0003-2376-5463,Who pays attention to sustainability reports and why? Evidence from Google search activity,10.1111/acfi.13045,3,2023,https://doi.org/10.1111/acfi.13045,minerva,,Accounting and Finance,0810-5391,,
Patrick Ferguson,Senior Lecturer,C,Accounting,https://findanexpert.unimelb.edu.au/profile/196369,UNIMELB,0000-0003-2376-5463,Superstar Productivity and Pay: Evidence from the Australian Football League,10.1111/1475-4932.12665,2,2022,https://doi.org/10.1111/1475-4932.12665,minerva,,Economic Record,0013-0249,,
Patrick Ferguson,Senior Lecturer,C,Accounting,https://findanexpert.unimelb.edu.au/profile/196369,UNIMELB,0000-0003-2376-5463,"Less Information, More Comparison, and Better Performance: Evidence from a Field Experiment",10.1111/1475-679x.12362,3,2021,https://doi.org/10.1111/1475-679x.12362,minerva,,Journal of Accounting Research,0021-8456,,
Qingbo Yuan,Senior Lecturer,C,Accounting,https://findanexpert.unimelb.edu.au/profile/233936,UNIMELB,0000-0003-4660-4283,Upgrading the genome of an elite japonica rice variety Kongyu 131 for lodging resistance improvement,10.1111/pbi.13963,14,2023,https://doi.org/10.1111/pbi.13963,minerva,,Plant Biotechnology Journal,1467-7644,,
Qingbo Yuan,Senior Lecturer,C,Accounting,https://findanexpert.unimelb.edu.au/profile/233936,UNIMELB,0000-0003-4660-4283,Does stock market liberalization improve stock price efficiency? Evidence from China,10.1111/jbfa.12586,4,2022,https://doi.org/10.1111/jbfa.12586,minerva,,Journal of Business Finance & Accounting,0306-686X,,
Qingbo Yuan,Senior Lecturer,C,Accounting,https://findanexpert.unimelb.edu.au/profile/233936,UNIMELB,0000-0003-4660-4283,Gambling preferences and stock price crash risk: Evidence from China,10.1016/j.jbankfin.2021.106158,4,2021,https://doi.org/10.1016/j.jbankfin.2021.106158,minerva,,Journal of Banking & Finance,0378-4266,,
Qingbo Yuan,Senior Lecturer,C,Accounting,https://findanexpert.unimelb.edu.au/profile/233936,UNIMELB,0000-0003-4660-4283,Blurred stars: Mutual fund ratings in the shadow of conflicts of interest,10.1016/j.jbankfin.2015.08.029,3,2015,https://doi.org/10.1016/j.jbankfin.2015.08.029,minerva,,Journal of Banking & Finance,0378-4266,,
Qingbo Yuan,Senior Lecturer,C,Accounting,https://findanexpert.unimelb.edu.au/profile/233936,UNIMELB,0000-0003-4660-4283,"State control, legal investor protection, and ownership concentration: Evidence from China",10.1111/j.1467-8683.2009.00731.x,3,2009,https://doi.org/10.1111/j.1467-8683.2009.00731.x,minerva,,Corporate governance. An International Review,0964-8410,,
Stefan Schantl,,D,Accounting,https://findanexpert.unimelb.edu.au/profile/761836,UNIMELB,0000-0002-3777-6756,Economic effects of litigation risk on corporate disclosure and innovation,10.1007/s11142-023-09778-5,2,2024,https://doi.org/10.1007/s11142-023-09778-5,minerva,,Review of accounting studies,1380-6653,,
Stefan Schantl,,D,Accounting,https://findanexpert.unimelb.edu.au/profile/761836,UNIMELB,0000-0002-3777-6756,Financial Reporting and Credit Ratings: On the Effects of Competition in the Rating Industry and Rating Agencies' Gatekeeper Role,10.1111/1475-679x.12264,2,2019,https://doi.org/10.1111/1475-679x.12264,minerva,,Journal of Accounting Research,0021-8456,,
Stewart Leech,,E,Accounting,https://findanexpert.unimelb.edu.au/profile/278,UNIMELB,0000-0001-6956-1357,Can knowledge based systems be designed to counteract deskilling effects?,10.1016/j.accinf.2023.100638,5,2023,https://doi.org/10.1016/j.accinf.2023.100638,minerva,,International Journal of Accounting Information Systems,1467-0895,,
Stewart Leech,,E,Accounting,https://findanexpert.unimelb.edu.au/profile/278,UNIMELB,0000-0001-6956-1357,The differential use and effect of knowledge-based system explanations in novice and expert judgment decisions,10.2307/25148718,5,2006,https://doi.org/10.2307/25148718,minerva,,MIS Quarterly,0276-7783,,
Stuart Black,"Enterprise Fellow in data, analytics, disruption and innovation",,Accounting,https://findanexpert.unimelb.edu.au/profile/900177,UNIMELB,0000-0002-5391-256X,Accelerating the future of audit technologies: Introducing the special issue and emphasizing future research directions,10.1016/j.accinf.2025.100740,2,2025,https://doi.org/10.1016/j.accinf.2025.100740,minerva,,International Journal of Accounting Information Systems,1467-0895,,
Stuart Black,"Enterprise Fellow in data, analytics, disruption and innovation",,Accounting,https://findanexpert.unimelb.edu.au/profile/900177,UNIMELB,0000-0002-5391-256X,Celebrations and Reflections in Pursuit of Impact,10.3127/ajis.v29.6415,2,2025,https://doi.org/10.3127/ajis.v29.6415,minerva,,Australasian Journal of Information Systems,1449-8618,,
Stuart Black,"Enterprise Fellow in data, analytics, disruption and innovation",,Accounting,https://findanexpert.unimelb.edu.au/profile/900177,UNIMELB,0000-0002-5391-256X,Moving beyond ‘proof points’: Factors underpinning AI-enabled business model transformation,10.1016/j.ijinfomgt.2024.102796,3,2024,https://doi.org/10.1016/j.ijinfomgt.2024.102796,minerva,,International Journal of Information Management,0268-4012,,
Sujay Nair,Senior Lecturer,C,Accounting,https://findanexpert.unimelb.edu.au/profile/429349,UNIMELB,0000-0002-1506-6921,Factors Impacting the Design of Innovative WIL Education,10.22329/jtl.v19i2.8781,8,2025,https://doi.org/10.22329/jtl.v19i2.8781,minerva,,Journal of Teaching and Learning,1492-1154,,
Sujay Nair,Senior Lecturer,C,Accounting,https://findanexpert.unimelb.edu.au/profile/429349,UNIMELB,0000-0002-1506-6921,Manager ‘Growth Mindset’ and Resource Management Practices,10.1016/j.aos.2020.101200,4,2021,https://doi.org/10.1016/j.aos.2020.101200,minerva,,"Accounting, Organizations and Society",0361-3682,,
Vic Naiker,Deputy Head of Department,E,Accounting,https://findanexpert.unimelb.edu.au/profile/798347,UNIMELB,0000-0002-7069-8497,Greater Reliance on Major Customers and Auditor Going Concern Opinions,10.1111/1911-3846.12551,4,2020,https://doi.org/10.1111/1911-3846.12551,minerva,,Contemporary Accounting Research,0823-9150,,
Xue Jia,Senior Lecturer,C,Accounting,https://findanexpert.unimelb.edu.au/profile/788715,UNIMELB,0000-0002-0843-9259,On the Interaction Between Cheap-Talk Advertising and Credible Product Reviews,10.1177/10591478241279987,2,2025,https://doi.org/10.1177/10591478241279987,minerva,,Production and Operations Management,1059-1478,,
Xue Jia,Senior Lecturer,C,Accounting,https://findanexpert.unimelb.edu.au/profile/788715,UNIMELB,0000-0002-0843-9259,On the valuation implications of unbundled disclosure,10.1111/1911-3846.70010,2,2025,https://doi.org/10.1111/1911-3846.70010,minerva,,Contemporary Accounting Research,0823-9150,,
Xue Jia,Senior Lecturer,C,Accounting,https://findanexpert.unimelb.edu.au/profile/788715,UNIMELB,0000-0002-0843-9259,"Shareholder Short-Termism, Corporate Control and Voluntary Disclosure",10.1287/mnsc.2022.4357,2,2023,https://doi.org/10.1287/mnsc.2022.4357,minerva,,Management science,0025-1909,,
Xue Jia,Senior Lecturer,C,Accounting,https://findanexpert.unimelb.edu.au/profile/788715,UNIMELB,0000-0002-0843-9259,Voluntary versus mandatory disclosure of liability insurance coverage limit,10.1016/j.jaccpubpol.2022.107029,2,2023,https://doi.org/10.1016/j.jaccpubpol.2022.107029,minerva,,Journal of Accounting and Public Policy,0278-4254,,
Andrea Lu,Associate Dean (International),D,Finance,https://findanexpert.unimelb.edu.au/profile/664549,UNIMELB,0000-0002-8635-2167,Growing Pains: International Instability and Equity Market Returns,10.1111/fima.12165,3,2017,https://doi.org/10.1111/fima.12165,minerva,,Financial Management,0046-3892,,
Andrea Lu,Associate Dean (International),D,Finance,https://findanexpert.unimelb.edu.au/profile/664549,UNIMELB,0000-0002-8635-2167,Slow Diffusion of Information and Price Momentum in Stocks: Evidence from Options Markets,10.1016/j.jbankfin.2016.11.010,2,2017,https://doi.org/10.1016/j.jbankfin.2016.11.010,minerva,,Journal of Banking & Finance,0378-4266,,
André Gygax,Program Director Senior Lecturer,C,Finance,https://findanexpert.unimelb.edu.au/profile/4210,UNIMELB,0000-0001-7265-9400,Secure task offloading strategy optimization of UAV-aided outdoor mobile high-definition live streaming,10.1016/j.cja.2025.103454,5,2025,https://doi.org/10.1016/j.cja.2025.103454,minerva,,Hangkong Xuebao/Acta Aeronautica et Astronautica Sinica,1000-9361,,
André Gygax,Program Director Senior Lecturer,C,Finance,https://findanexpert.unimelb.edu.au/profile/4210,UNIMELB,0000-0001-7265-9400,Modeling the Total Energy Consumption of Mobile Network Services and Applications,10.3390/en12010184,7,2019,https://doi.org/10.3390/en12010184,minerva,,Energies,1996-1073,,
André Gygax,Program Director Senior Lecturer,C,Finance,https://findanexpert.unimelb.edu.au/profile/4210,UNIMELB,0000-0001-7265-9400,Network Energy Consumption Assessment of Conventional Mobile Services and Over-The-Top Instant Messaging Applications,10.1109/jsac.2016.2611978,10,2016,https://doi.org/10.1109/jsac.2016.2611978,minerva,,IEEE Journal on Selected Areas in Communications,0733-8716,,
André Gygax,Program Director Senior Lecturer,C,Finance,https://findanexpert.unimelb.edu.au/profile/4210,UNIMELB,0000-0001-7265-9400,Telecommunications energy and greenhouse gas emissions management for future network growth,10.1016/j.apenergy.2016.01.007,6,2016,https://doi.org/10.1016/j.apenergy.2016.01.007,minerva,,Applied Energy,0306-2619,,
André Gygax,Program Director Senior Lecturer,C,Finance,https://findanexpert.unimelb.edu.au/profile/4210,UNIMELB,0000-0001-7265-9400,Assessing network energy consumption of mobile applications,10.1109/mcom.2015.7321989,8,2015,https://doi.org/10.1109/mcom.2015.7321989,minerva,,IEEE Communications Magazine,0163-6804,,
André Gygax,Program Director Senior Lecturer,C,Finance,https://findanexpert.unimelb.edu.au/profile/4210,UNIMELB,0000-0001-7265-9400,Board interlocking network and the design of executive compensation packages,10.1016/j.socnet.2014.12.002,3,2015,https://doi.org/10.1016/j.socnet.2014.12.002,minerva,,Social Networks,0378-8733,,
André Gygax,Program Director Senior Lecturer,C,Finance,https://findanexpert.unimelb.edu.au/profile/4210,UNIMELB,0000-0001-7265-9400,Succession financing in family firms,10.1007/s11187-012-9442-z,3,2013,https://doi.org/10.1007/s11187-012-9442-z,minerva,,Small Business Economics,0921-898X,,
André Gygax,Program Director Senior Lecturer,C,Finance,https://findanexpert.unimelb.edu.au/profile/4210,UNIMELB,0000-0001-7265-9400,Index composition changes and the cost of incumbency,10.1016/j.jbankfin.2010.04.007,2,2010,https://doi.org/10.1016/j.jbankfin.2010.04.007,minerva,,Journal of Banking & Finance,0378-4266,,
André Gygax,Program Director Senior Lecturer,C,Finance,https://findanexpert.unimelb.edu.au/profile/4210,UNIMELB,0000-0001-7265-9400,Pricing errors and estimates of risk premia in factor models,10.1007/s10436-008-0116-4,3,2010,https://doi.org/10.1007/s10436-008-0116-4,minerva,,Annals of Finance,1614-2446,,
André Gygax,Program Director Senior Lecturer,C,Finance,https://findanexpert.unimelb.edu.au/profile/4210,UNIMELB,0000-0001-7265-9400,"Audit quality, auditor compensation and initial public offering underpricing",10.1111/j.1467-629x.2008.00275.x,4,2008,https://doi.org/10.1111/j.1467-629x.2008.00275.x,minerva,,Accounting and Finance,0810-5391,,
Asjeet Lamba,Head of Department,D,Finance,https://findanexpert.unimelb.edu.au/profile/14988,UNIMELB,0000-0002-7541-967X,The Role of Executive Stock Options in On‐Market Share Buybacks<sup>*</sup>,10.1111/j.1468-2443.2010.01118.x,2,2010,https://doi.org/10.1111/j.1468-2443.2010.01118.x,minerva,,International Review of Finance,1369-412X,,
Asjeet Lamba,Head of Department,D,Finance,https://findanexpert.unimelb.edu.au/profile/14988,UNIMELB,0000-0002-7541-967X,The valuation effects of prime rate revisions: Is there an advantage of being first?,,2,2006,https://hdl.handle.net/11343/29522,minerva,,International Review of Finance,1369-412X,,
Asjeet Lamba,Head of Department,D,Finance,https://findanexpert.unimelb.edu.au/profile/14988,UNIMELB,0000-0002-7541-967X,Comparing share buybacks in highly regulated and less regulated market environments,,2,2005,https://hdl.handle.net/11343/29546,minerva,,Australian Journal of Corporate Law,1037-4124,,
Asjeet Lamba,Head of Department,D,Finance,https://findanexpert.unimelb.edu.au/profile/14988,UNIMELB,0000-0002-7541-967X,International joint ventures and political risk,,3,2005,https://hdl.handle.net/11343/29531,minerva,,Journal of Business and Policy Research,1449-387X,,
Attila Balogh,Senior Lecturer,C,Finance,https://findanexpert.unimelb.edu.au/profile/954317,UNIMELB,0000-0002-7026-1965,Themeda: Predicting Land Cover Change Using Deep Learning,10.34133/remotesensing.0780,6,2025,https://doi.org/10.34133/remotesensing.0780,minerva,,Journal of Remote Sensing,2694-1589,,
Attila Balogh,Senior Lecturer,C,Finance,https://findanexpert.unimelb.edu.au/profile/954317,UNIMELB,0000-0002-7026-1965,Insider trading,10.1038/s41597-023-02147-6,1,2023,https://doi.org/10.1038/s41597-023-02147-6,minerva,,Scientific Data,2052-4463,,
Attila Balogh,Senior Lecturer,C,Finance,https://findanexpert.unimelb.edu.au/profile/954317,UNIMELB,0000-0002-7026-1965,Time to acquire: Regulatory burden and M&A activity,10.1016/j.irfa.2022.102047,3,2022,https://doi.org/10.1016/j.irfa.2022.102047,minerva,,International Review of Financial Analysis,1057-5219,,
Bryan Lim,Associate Professor of Finance,D,Finance,https://findanexpert.unimelb.edu.au/profile/193012,UNIMELB,0000-0003-3756-3651,The value of growth: Changes in profitability and future stock returns,10.1016/j.jbankfin.2023.107036,4,2024,https://doi.org/10.1016/j.jbankfin.2023.107036,minerva,,Journal of Banking & Finance,0378-4266,,
Bryan Lim,Associate Professor of Finance,D,Finance,https://findanexpert.unimelb.edu.au/profile/193012,UNIMELB,0000-0003-3756-3651,Good Bids Come to Those Who Wait: The Value of Late Bidding in Online Auctions,10.1111/1475-4932.12456,2,2019,https://doi.org/10.1111/1475-4932.12456,minerva,,Economic Record,0013-0249,,
Bryan Lim,Associate Professor of Finance,D,Finance,https://findanexpert.unimelb.edu.au/profile/193012,UNIMELB,0000-0003-3756-3651,Do option markets undo restrictions on short sales? Evidence from the 2008 short-sale ban,10.1016/j.jfineco.2012.05.013,3,2012,https://doi.org/10.1016/j.jfineco.2012.05.013,minerva,,Journal of Financial Economics,0304-405X,,
Carole Comerton-Forde,Research and Executive Education,E,Finance,https://findanexpert.unimelb.edu.au/profile/532357,UNIMELB,0000-0002-1618-0371,Differential access to dark markets and execution outcomes,10.1016/j.jfineco.2025.104086,2,2025,https://doi.org/10.1016/j.jfineco.2025.104086,minerva,,Journal of Financial Economics,0304-405X,,
Carole Comerton-Forde,Research and Executive Education,E,Finance,https://findanexpert.unimelb.edu.au/profile/532357,UNIMELB,0000-0002-1618-0371,ETF effects: The role of primary versus secondary market activities,10.1016/j.finmar.2025.100983,2,2025,https://doi.org/10.1016/j.finmar.2025.100983,minerva,,Journal of financial markets,1386-4181,,
Carole Comerton-Forde,Research and Executive Education,E,Finance,https://findanexpert.unimelb.edu.au/profile/532357,UNIMELB,0000-0002-1618-0371,Listing exchanges versus other lit venues: Liquidity and order book dynamics,,2,2024,https://hdl.handle.net/11343/354032,minerva,,Listing exchanges versus other lit venues: Liquidity and order book dynamics,,,
Carole Comerton-Forde,Research and Executive Education,E,Finance,https://findanexpert.unimelb.edu.au/profile/532357,UNIMELB,0000-0002-1618-0371,Listing exchanges versus other lit venues: Price formation,,2,2024,https://hdl.handle.net/11343/354031,minerva,,Listing exchanges versus other lit venues: Price formation,,,
Carole Comerton-Forde,Research and Executive Education,E,Finance,https://findanexpert.unimelb.edu.au/profile/532357,UNIMELB,0000-0002-1618-0371,Nonstandard Errors,10.1111/jofi.13337,100,2024,https://doi.org/10.1111/jofi.13337,minerva,,Journal of Finance,0022-1082,,
Carole Comerton-Forde,Research and Executive Education,E,Finance,https://findanexpert.unimelb.edu.au/profile/532357,UNIMELB,0000-0002-1618-0371,Are Speed Bumps Beneficial?,,2,2023,https://hdl.handle.net/11343/345667,minerva,,,,,
Carole Comerton-Forde,Research and Executive Education,E,Finance,https://findanexpert.unimelb.edu.au/profile/532357,UNIMELB,0000-0002-1618-0371,Closing Mechanisms in European Equities,,2,2023,https://hdl.handle.net/11343/336902,minerva,,,,,
Carole Comerton-Forde,Research and Executive Education,E,Finance,https://findanexpert.unimelb.edu.au/profile/532357,UNIMELB,0000-0002-1618-0371,Retail Trading in European Equity Markets,,2,2023,https://hdl.handle.net/11343/329715,minerva,,,,,
Carole Comerton-Forde,Research and Executive Education,E,Finance,https://findanexpert.unimelb.edu.au/profile/532357,UNIMELB,0000-0002-1618-0371,Measuring Financial Wellbeing with Self-Reported and Bank Record Data*,10.1111/1475-4932.12664,6,2022,https://doi.org/10.1111/1475-4932.12664,minerva,,Economic Record,0013-0249,,
Carole Comerton-Forde,Research and Executive Education,E,Finance,https://findanexpert.unimelb.edu.au/profile/532357,UNIMELB,0000-0002-1618-0371,Comment on: Price Discovery in High Resolution,10.1093/jjfinec/nbz005,2,2021,https://doi.org/10.1093/jjfinec/nbz005,minerva,,Journal of Financial Econometrics,1479-8409,,
Carole Comerton-Forde,Research and Executive Education,E,Finance,https://findanexpert.unimelb.edu.au/profile/532357,UNIMELB,0000-0002-1618-0371,Does Financial Market Structure Affect the Cost of Raising Capital?,10.1017/s0022109020000381,3,2021,https://doi.org/10.1017/s0022109020000381,minerva,,Journal of Financial and Quantitative Analysis,0022-1090,,
Carole Comerton-Forde,Research and Executive Education,E,Finance,https://findanexpert.unimelb.edu.au/profile/532357,UNIMELB,0000-0002-1618-0371,Assessing the information content of short-selling metrics using daily disclosures,10.1016/j.jbankfin.2015.12.009,4,2016,https://doi.org/10.1016/j.jbankfin.2015.12.009,minerva,,Journal of Banking & Finance,0378-4266,,
Carole Comerton-Forde,Research and Executive Education,E,Finance,https://findanexpert.unimelb.edu.au/profile/532357,UNIMELB,0000-0002-1618-0371,Shorting at close range: a tale of two types,10.1016/j.jfineco.2016.05.002,3,2016,https://doi.org/10.1016/j.jfineco.2016.05.002,minerva,,Journal of Financial Economics,0304-405X,,
Carole Comerton-Forde,Research and Executive Education,E,Finance,https://findanexpert.unimelb.edu.au/profile/532357,UNIMELB,0000-0002-1618-0371,Dark trading and price discovery,10.1016/j.jfineco.2015.06.013,2,2015,https://doi.org/10.1016/j.jfineco.2015.06.013,minerva,,Journal of Financial Economics,0304-405X,,
Carole Comerton-Forde,Research and Executive Education,E,Finance,https://findanexpert.unimelb.edu.au/profile/532357,UNIMELB,0000-0002-1618-0371,Stock price manipulation: Prevalence and determinants,10.1093/rof/rfs040,2,2014,https://doi.org/10.1093/rof/rfs040,minerva,,Review of Finance,1572-3097,,
Carole Comerton-Forde,Research and Executive Education,E,Finance,https://findanexpert.unimelb.edu.au/profile/532357,UNIMELB,0000-0002-1618-0371,Is Australia HFT-friendly?,,1,2012,https://www.finsia.com/docs/default-source/jassa-new/jassa-2012/jassa-2012-issue-3/is-australia-hft-friendly.pdf?sfvrsn=5,minerva,,JASSA,0313-5934,,
Carsten Murawski,,E,Finance,https://findanexpert.unimelb.edu.au/profile/179115,UNIMELB,0000-0002-1237-9535,Acute stress impairs decision-making at varying levels of decision complexity,10.1038/s44271-025-00355-x,3,2025,https://doi.org/10.1038/s44271-025-00355-x,minerva,,Communications Psychology,2731-9121,,
Carsten Murawski,,E,Finance,https://findanexpert.unimelb.edu.au/profile/179115,UNIMELB,0000-0002-1237-9535,Estimating self-performance when making complex decisions,10.1038/s41598-025-87601-8,4,2025,https://doi.org/10.1038/s41598-025-87601-8,minerva,,Scientific Reports,2045-2322,,
